Protein,Total Fat,Carbohydrate,Energy,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Vitamin A, RAE","Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Folate, DFE","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:0,6:0,8:0,10:0,12:0,14:0,16:0,18:0,18:1,18:2,18:3,20:4,22:6 n-3,16:1,18:4,20:1,20:5 n-3,22:1,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",Daidzein,Genistein,Glycitein,Cyanidin,Petunidin,Delphinidin,Malvidin,Pelargonidin,Peonidin,(+)-Catechin,(-)-Epigallocatechin,(-)-Epicatechin,(-)-Epicatechin 3-gallate,(-)-Epigallocatechin 3-gallate,Theaflavin,Thearubigins,Eriodictyol,Hesperetin,Naringenin,Apigenin,Luteolin,Isorhamnetin,Kaempferol,Myricetin,Quercetin,"Theaflavin-3,3'-digallate",Theaflavin-3'-gallate,Theaflavin-3-gallate,(+)-Gallocatechin,Total flavonoids,Total anthocyanidins,Total catechins (monomeric flavan-3-ols only),Total flavan-3-ols,Total flavanones,Total flavones,Total flavonols,Total isoflavones,novaclass
3.15,3.25,4.8,61.0,0.0,88.13,0.0,0.0,5.05,0.0,113.0,0.03,10.0,84.0,132.0,43.0,0.37,0.025,3.7,45.0,46.0,7.0,0.0,0.07,1.3,0.0,0.0,0.0,0.0,0.046,0.169,0.089,0.036,5.0,0.45,14.3,0.3,0.0,5.0,5.0,0.0,0.0,10.0,1.865,0.075,0.075,0.075,0.075,0.077,0.297,0.829,0.365,0.812,0.12,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.31,0.88,4.79,40.0,0.0,90.13,0.0,0.0,4.79,0.0,116.0,0.05,11.0,89.0,151.0,105.0,0.42,0.011,2.0,13.0,14.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.034,0.154,0.058,0.034,5.0,0.22,17.7,0.1,0.0,5.0,5.0,0.0,0.0,4.0,0.548,0.029,0.017,0.01,0.022,0.025,0.089,0.231,0.107,0.221,0.02,0.013,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.254,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.31,0.88,4.79,40.0,0.0,90.13,0.0,0.0,4.79,0.0,116.0,0.05,11.0,89.0,151.0,105.0,0.42,0.011,2.0,13.0,14.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.034,0.154,0.058,0.034,5.0,0.22,17.7,0.1,0.0,5.0,5.0,0.0,0.0,4.0,0.548,0.029,0.017,0.01,0.022,0.025,0.089,0.231,0.107,0.221,0.02,0.013,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.254,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.1,2.0,5.3,56.0,0.0,87.7,0.0,0.0,5.3,0.0,143.0,0.06,13.0,82.0,180.0,105.0,0.24,0.008,2.3,16.0,16.0,3.0,0.0,0.11,0.0,0.0,0.0,0.0,1.5,0.05,0.21,0.1,0.03,6.0,0.37,16.0,0.1,0.0,6.0,6.0,0.0,0.0,8.0,1.242,0.061,0.04,0.02,0.051,0.061,0.202,0.525,0.242,0.505,0.04,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.576,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.21,3.31,4.88,62.0,0.0,87.91,0.0,0.0,4.88,0.0,115.0,0.03,10.0,85.0,135.0,105.0,0.38,0.025,3.7,46.0,47.0,7.0,0.0,0.07,1.3,0.0,0.0,0.0,0.0,0.047,0.172,0.09,0.036,5.0,0.46,14.6,0.3,0.0,5.0,5.0,0.0,0.0,11.0,1.899,0.076,0.076,0.076,0.076,0.078,0.302,0.844,0.371,0.827,0.122,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.56,4.14,4.45,69.0,0.0,87.03,0.0,0.0,4.45,0.0,134.0,0.05,14.0,111.0,204.0,50.0,0.3,0.046,1.4,56.0,57.0,7.0,0.0,0.07,1.3,0.0,0.0,0.0,1.3,0.048,0.138,0.277,0.046,1.0,0.07,16.0,0.3,0.0,1.0,1.0,0.0,0.0,11.0,2.667,0.128,0.094,0.096,0.26,0.124,0.325,0.911,0.441,0.977,0.109,0.04,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,1.109,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.26,0.07,4.85,33.0,0.0,90.99,0.0,0.0,4.85,0.0,117.0,0.03,12.0,91.0,158.0,55.0,0.42,0.013,2.5,66.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.038,0.162,0.083,0.032,5.0,0.37,15.6,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.043,0.002,0.001,0.001,0.002,0.001,0.007,0.02,0.007,0.014,0.002,0.001,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.017,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.24,3.29,4.73,61.0,0.0,87.91,0.0,0.0,4.73,0.0,115.0,0.06,11.0,95.0,164.0,49.0,0.42,0.019,2.0,31.0,32.0,7.0,0.0,0.07,1.3,0.0,0.0,0.0,1.1,0.035,0.148,0.079,0.037,5.0,0.4,14.7,0.3,0.0,5.0,5.0,0.0,0.0,12.0,2.06,0.107,0.03,0.033,0.073,0.076,0.347,0.925,0.351,0.762,0.057,0.025,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.0,0.975,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.26,0.17,4.85,34.0,0.0,90.89,0.0,0.0,4.85,0.0,117.0,0.03,12.0,92.0,158.0,55.0,0.42,0.013,2.5,67.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.038,0.162,0.083,0.032,5.0,0.37,15.6,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.105,0.006,0.002,0.002,0.004,0.004,0.017,0.047,0.019,0.039,0.004,0.002,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.046,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.26,0.07,4.85,33.0,0.0,90.99,0.0,0.0,4.85,0.0,117.0,0.03,12.0,91.0,158.0,55.0,0.42,0.013,2.5,66.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.038,0.162,0.083,0.032,5.0,0.37,15.6,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.043,0.002,0.001,0.001,0.002,0.001,0.007,0.02,0.007,0.014,0.002,0.001,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.017,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.36,0.57,4.8,38.0,0.0,90.41,0.0,0.0,4.8,0.0,119.0,0.03,12.0,91.0,156.0,54.0,0.4,0.02,2.0,5.0,5.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.6,0.038,0.155,0.086,0.033,5.0,0.37,11.6,0.0,0.0,5.0,5.0,0.0,0.0,7.0,0.352,0.018,0.011,0.006,0.014,0.016,0.057,0.149,0.069,0.142,0.013,0.008,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.163,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.81,7.56,10.04,134.0,0.0,74.04,0.0,0.0,10.04,0.0,261.0,0.19,24.0,203.0,303.0,106.0,0.77,0.016,2.3,64.0,65.0,12.0,0.0,0.14,2.0,0.0,0.0,0.0,1.9,0.047,0.316,0.194,0.05,8.0,0.16,31.8,0.5,0.0,8.0,8.0,0.0,0.0,29.0,4.591,0.195,0.134,0.054,0.11,0.161,0.733,2.027,0.921,2.101,0.167,0.078,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0,2.335,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6.81,7.56,10.04,134.0,0.0,74.04,0.0,0.0,10.04,0.0,261.0,0.19,24.0,203.0,303.0,106.0,0.77,0.016,2.3,64.0,65.0,12.0,0.0,0.14,2.0,0.0,0.0,0.0,1.9,0.047,0.316,0.194,0.05,8.0,0.16,31.8,0.5,0.0,8.0,8.0,0.0,0.0,29.0,4.591,0.195,0.134,0.054,0.11,0.161,0.733,2.027,0.921,2.101,0.167,0.078,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0,2.335,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7.42,1.96,11.15,92.0,0.0,78.0,0.0,0.0,11.15,0.0,285.0,0.28,27.0,192.0,326.0,113.0,0.88,0.016,2.5,130.0,131.0,3.0,0.0,0.05,2.0,0.0,0.0,0.0,1.2,0.044,0.304,0.171,0.054,9.0,0.24,25.1,0.2,0.0,9.0,9.0,0.0,0.0,8.0,1.214,0.062,0.038,0.021,0.047,0.053,0.196,0.516,0.237,0.498,0.044,0.028,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.569,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7.55,0.2,11.35,78.0,0.0,79.4,0.0,0.0,11.35,0.0,290.0,0.29,27.0,195.0,332.0,115.0,0.9,0.016,2.5,118.0,118.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2,0.045,0.309,0.174,0.055,9.0,0.24,25.2,0.0,0.0,9.0,9.0,0.0,0.0,4.0,0.121,0.005,0.004,0.001,0.003,0.004,0.019,0.054,0.024,0.056,0.004,0.002,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.062,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7.91,8.7,54.4,321.0,0.0,27.16,0.0,0.0,54.4,0.0,284.0,0.19,26.0,253.0,371.0,127.0,0.94,0.015,14.8,73.0,74.0,14.0,0.0,0.16,0.2,0.0,0.0,0.0,2.6,0.09,0.416,0.21,0.051,11.0,0.44,89.1,0.6,0.0,11.0,11.0,0.0,0.0,34.0,5.486,0.282,0.167,0.097,0.073,0.18,0.783,2.396,1.209,2.188,0.216,0.121,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.0,2.427,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2.63,1.48,4.99,44.0,0.0,90.24,0.0,0.0,3.67,0.2,118.0,0.43,16.0,43.0,122.0,47.0,0.25,0.163,2.4,52.0,52.0,2.0,0.0,0.11,1.0,0.0,0.0,0.0,0.0,0.031,0.178,0.429,0.033,9.0,0.81,23.6,3.0,0.0,9.0,9.0,0.0,0.81,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.31,0.584,0.075,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.383,0.863,3.4,4.15,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,7.8,4
2.38,0.77,3.51,30.0,0.0,92.69,0.0,0.0,2.61,0.3,123.0,0.43,15.0,87.0,117.0,48.0,0.23,0.086,2.3,61.0,61.0,1.0,0.0,0.06,1.2,0.0,0.0,0.0,0.0,0.037,0.201,0.222,0.016,9.0,1.0,12.3,1.6,0.0,9.0,9.0,0.0,1.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.196,0.378,0.049,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.202,0.426,2.75,3.35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4
2.47,0.04,4.14,28.0,0.0,92.67,0.0,0.0,3.65,0.2,116.0,0.35,10.0,87.0,105.0,57.0,0.1,0.125,1.8,61.0,61.0,1.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.022,0.174,0.323,0.024,7.0,0.23,17.9,2.3,0.0,7.0,7.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,2.75,3.35,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4
2.26,1.53,9.95,63.0,0.0,85.61,2.0,23.0,7.86,0.4,121.0,0.48,15.0,51.0,143.0,53.0,0.34,0.206,4.8,66.0,66.0,2.0,0.0,0.1,1.0,0.0,0.0,0.0,1.7,0.022,0.262,0.513,0.077,11.0,0.7,23.6,3.0,0.0,11.0,11.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.31,0.584,0.075,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.379,0.836,3.33,4.07,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,9.54,0.0,1.83,1.83,0.0,0.0,0.07,7.64,4
2.1,0.64,8.24,47.0,0.0,88.38,2.0,19.0,7.13,0.7,123.0,0.59,15.0,87.0,144.0,46.0,0.23,0.199,1.7,61.0,61.0,2.0,0.0,0.13,1.2,0.0,0.0,0.0,0.0,0.037,0.201,0.512,0.037,9.0,1.0,28.4,3.6,0.0,9.0,9.0,0.0,1.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.008,0.035,0.358,0.046,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.037,0.405,2.7,3.28,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,8.08,0.0,1.83,1.83,0.0,0.0,0.07,6.18,4
2.47,0.04,8.51,44.0,0.0,88.38,2.0,19.0,3.65,0.2,116.0,0.35,10.0,87.0,105.0,57.0,0.1,0.199,1.7,61.0,61.0,2.0,0.0,0.13,1.0,0.0,0.0,0.0,0.0,0.037,0.174,0.512,0.037,7.0,0.23,28.4,3.6,0.0,7.0,7.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,2.7,3.28,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,8.08,0.0,1.83,1.83,0.0,0.0,0.07,6.18,4
1.6,2.0,5.3,46.0,0.0,90.0,0.0,0.0,5.3,0.0,82.0,0.1,1.0,100.0,150.0,55.0,0.1,0.02,1.8,61.0,61.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.036,0.484,1.16,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,1.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3.98,1.15,18.64,99.0,0.0,75.3,0.0,0.0,18.64,0.0,138.0,0.06,13.0,109.0,177.0,53.0,0.67,0.079,2.8,11.0,11.0,2.0,0.0,0.02,0.6,0.0,0.0,0.0,0.6,0.034,0.162,0.086,0.037,9.0,0.43,15.2,0.1,0.0,9.0,9.0,0.0,0.0,5.0,0.742,0.034,0.023,0.015,0.033,0.039,0.121,0.313,0.112,0.263,0.023,0.01,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.316,0.033,0.0,0.0,0.0,0.41,1.27,1.43,2.7,0.99,0.81,0.34,0.06,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.09,0.05,0.35,0.0,0.0,0.0,0.01,8.58,7.610000000000001,0.46,0.46,0.01,0.01,0.49,0.0,4
5.25,1.55,7.04,63.0,0.0,85.07,0.0,0.0,7.04,0.0,183.0,0.08,17.0,144.0,234.0,70.0,0.89,0.013,3.3,14.0,14.0,2.0,0.0,0.03,0.0,0.0,0.0,0.0,0.8,0.044,0.214,0.114,0.049,11.0,0.56,15.2,0.2,0.0,11.0,11.0,0.0,0.0,6.0,1.0,0.046,0.032,0.02,0.044,0.053,0.163,0.422,0.151,0.354,0.031,0.013,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.426,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.47,3.25,4.66,61.0,0.0,87.9,0.0,0.0,4.66,0.0,121.0,0.05,12.0,95.0,155.0,46.0,0.59,0.009,2.2,27.0,27.0,5.0,0.0,0.06,0.1,0.0,0.0,0.0,0.5,0.029,0.142,0.075,0.032,7.0,0.37,15.2,0.2,0.0,7.0,7.0,0.0,0.0,13.0,2.096,0.096,0.066,0.042,0.093,0.111,0.343,0.886,0.317,0.743,0.065,0.027,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.893,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.25,1.55,7.04,63.0,0.0,85.07,0.0,0.0,7.04,0.0,183.0,0.08,17.0,144.0,234.0,70.0,0.89,0.013,3.3,14.0,14.0,2.0,0.0,0.03,0.0,0.0,0.0,0.0,0.8,0.044,0.214,0.114,0.049,11.0,0.56,15.2,0.2,0.0,11.0,11.0,0.0,0.0,6.0,1.0,0.046,0.032,0.02,0.044,0.053,0.163,0.422,0.151,0.354,0.031,0.013,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.426,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.73,0.18,7.68,56.0,0.0,85.23,0.0,0.0,7.68,0.0,199.0,0.09,19.0,157.0,255.0,77.0,0.97,0.015,3.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.048,0.234,0.124,0.053,12.0,0.61,15.2,0.2,0.0,12.0,12.0,0.0,0.0,2.0,0.116,0.005,0.004,0.002,0.005,0.006,0.019,0.049,0.018,0.041,0.004,0.001,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.049,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.93,1.25,13.8,85.0,0.0,79.0,0.0,0.0,13.8,0.0,171.0,0.07,16.0,135.0,219.0,66.0,0.83,0.013,4.9,12.0,12.0,2.0,0.0,0.02,0.6,0.0,0.0,0.0,0.8,0.042,0.201,0.107,0.045,11.0,0.53,15.2,0.1,0.0,11.0,11.0,0.0,0.0,5.0,0.806,0.037,0.025,0.016,0.036,0.043,0.132,0.341,0.122,0.286,0.025,0.01,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.343,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4.84,3.14,13.54,100.0,0.0,77.48,0.0,0.0,13.54,0.0,168.0,0.07,16.0,132.0,215.0,65.0,0.81,0.013,4.8,28.0,28.0,6.0,0.0,0.07,0.6,0.0,0.0,0.0,0.8,0.041,0.197,0.105,0.044,11.0,0.52,15.3,0.3,0.0,11.0,11.0,0.0,0.0,10.0,1.981,0.098,0.061,0.037,0.083,0.096,0.322,0.838,0.352,0.762,0.068,0.038,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.889,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4.93,1.25,13.8,85.0,0.0,79.0,0.0,0.0,13.8,0.0,171.0,0.07,16.0,135.0,219.0,66.0,0.83,0.013,4.9,12.0,12.0,2.0,0.0,0.02,0.6,0.0,0.0,0.0,0.8,0.042,0.201,0.107,0.045,11.0,0.53,15.2,0.1,0.0,11.0,11.0,0.0,0.0,5.0,0.806,0.037,0.025,0.016,0.036,0.043,0.132,0.341,0.122,0.286,0.025,0.01,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.343,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4.93,1.25,13.8,86.0,0.0,79.0,0.0,0.0,5.43,0.0,171.0,0.07,16.0,135.0,219.0,66.0,0.83,0.013,4.9,12.0,12.0,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.8,0.042,0.201,0.107,0.045,11.0,0.53,15.2,0.1,0.0,11.0,11.0,0.0,0.0,5.0,0.752,0.037,0.025,0.016,0.036,0.043,0.132,0.341,0.122,0.286,0.025,0.01,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.313,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
